"ESTUDIO";"ENTREV";"REGISTRO";"CUES";"TIPO_TEL";"CCAA";"PROV";"MUN";"TAMUNI";"CAPITAL";"SEXO";"EDAD";"NACIONALIDAD";"ADQUINAC";"PAISNAC";"PAISNAC2";"P1";"P2";"P3";"P4_1";"P4_2";"P4_3";"P4_4";"P4_5";"P4_6";"P4_7";"P5";"P6";"P7";"P8";"P9";"P10";"P10A";"P11";"P12";"P13";"P14";"P15_A_1";"P15_A_2";"P15_A_3";"P15_A_4";"P15_A_5";"P15_A_6";"P15_B_1";"P15_B_2";"P15_B_3";"P15_B_4";"P15_B_5";"P15_B_6";"P16";"P17";"P18_A_1";"P18_A_2";"P18_A_3";"P18_A_4";"P18_B_1";"P18_B_2";"P18_B_3";"P18_B_4";"P19";"P20";"P21_1";"P21_2";"P21_3";"P22_A_1";"P22_A_2";"P22_A_3";"P22_A_4";"P22_A_5";"P22_A_6";"P22_A_7";"P22_B_1";"P22_B_2";"P22_B_3";"P22_B_4";"P22_B_5";"P22_B_6";"P22_B_7";"ESCIDEOL";"PROBVOTO";"INTENCIONGR";"SIMPATIA";"VOTOSIMGR";"PREFPTE";"P28";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"CERCANIAR2";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"SINCERIDAD";"V2_1";"V2_2";"V2_3";"V3";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_26";"IA_C2B_27";"IA_C2B_28";"IA_C2B_29";"IA_C2B_30";"IA_C2B_31";"IA_C2B_32";"IA_C2B_33";"IA_C2B_34";"IA_C2B_35";"IA_C2B_36";"IA_C2B_37";"IA_C2B_38";"IA_C2B_39";"IA_C2B_40";"IA_C2B_41";"IA_C2B_42";"IA_C2B_43";"IA_C2B_44";"IA_C2B_45";"IA_C3";"IA_C4";"INTENCIONG";"SIMPATIAR";"VOTOSIMG";"RECUVOTOGR";"RECUERDO";"CERCANIAR";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOCCAA"
3555;0;185338;3835;2;5;35;0;4;3;2;63;1;1;1;0;4;5;1;2;4;8;2;4;2;2;1;1;2;3;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;9;1;2;1;1;2;0;2;2;0;7;4;2;4;8;1;1;2;1;1;1;1;1;1;0;1;1;1;1;5;10;3;0;3;3;5;2;0;3;3;3;7;1;3;2;8;0;0;6;3;2;2;2;2;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;13;0;0;0;0;17;0;"";"";12;3;26;4;23;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;0;9997;3;5;15;2;0,47038;1,27359
3555;0;9441;289;1;5;35;0;2;3;2;59;1;1;1;0;2;2;4;2;5;5;5;5;2;2;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;5;1;1;1;1;2;2;2;2;0;1;4;4;2;2;1;1;2;1;1;2;2;1;1;0;1;1;0;0;1;10;1;0;1;1;1;1;1;1;1;3;4;2;2;1;2;0;0;4;4;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";6;3;26;5;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;1;3;12;3;2,483;0,90482
3555;0;117659;3101;2;5;35;0;2;3;1;53;1;1;1;0;1;1;1;9;1;2;1;5;1;5;2;0;0;0;1;1;1;2;1;99;1;2;2;2;2;2;2;0;0;0;0;0;0;1;1;2;1;1;2;0;3;3;0;1;4;2;8;5;2;2;2;2;2;2;2;0;0;0;0;0;0;0;5;10;9998;1;1;1;5;1;9999;9997;0;3;4;3;2;2;1;1;7;6;12;2;1;2;1;2;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;61;0;0;0;0;50;0;"";"";10;3;26;2;20;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;1;1;9999;9999;9997;3;7;5;2,98838;0,87869
3555;0;1013;32;2;5;35;0;3;3;1;64;2;2;2;343;1;1;1;1;1;4;4;2;1;4;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;3;1;2;1;2;2;0;2;0;0;2;4;4;4;5;1;1;2;1;1;1;1;1;1;0;2;2;2;1;5;10;1;0;1;97;1;4;0;1;1;3;11;1;4;1;4;0;0;4;3;1;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;0;"";"";6;3;26;5;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;0;9996;1;6;16;2;0,48564;0,93008
3555;0;74748;2120;2;5;35;0;3;3;1;37;3;0;2;302;1;1;2;2;1;2;2;1;1;2;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;2;1;1;1;1;1;2;2;2;2;1;3;5;2;5;2;1;2;1;1;1;1;0;9;0;1;1;1;1;3;97;0;0;0;0;0;0;0;9998;0;3;13;6;0;1;1;1;2;4;4;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;5;0;"";"";9;3;26;1;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;9998;6;2;3;0,5278;0,94917
3555;0;163374;3557;2;5;35;0;3;3;2;36;1;1;1;0;5;1;1;1;1;2;2;2;2;1;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;4;1;1;1;2;2;2;2;0;0;1;4;4;2;2;1;1;2;1;1;1;1;1;1;0;1;1;1;1;6;4;9997;9998;0;4;2;2;0;9998;0;3;13;4;0;1;1;1;2;3;3;1;2;2;2;2;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;2;2;0;59;1;0;0;0;79;1;"";"";11;3;26;3;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;9998;9998;0;9997;9998;6;2;2;0,70137;1,17169
3555;0;23305;700;2;5;35;0;4;3;2;31;1;1;1;0;2;1;2;1;1;4;4;2;2;1;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;3;1;1;1;1;2;4;4;4;0;3;4;5;2;1;1;1;1;2;2;1;1;1;1;1;0;0;1;1;6;10;3;0;3;3;1;1;1;3;3;3;6;2;2;2;1;1;1;3;3;1;2;2;2;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;5;0;"";"";9;3;26;1;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;1;1;3;4;1;2;1,15422;1,23657
3555;0;25188;757;2;5;35;0;4;3;2;65;1;2;2;315;1;1;1;4;1;1;1;1;1;4;2;0;0;0;2;2;1;2;10;1;2;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;5;5;5;1;2;2;2;2;2;2;1;0;0;0;0;0;0;98;99;9998;9998;0;98;1;4;0;9998;0;3;5;1;1;5;8;0;0;8;5;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";6;3;26;5;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;9998;9998;0;9996;9998;5;15;4;0,66758;1,4039
3555;0;111200;2968;1;5;35;0;4;3;2;30;1;1;1;0;2;1;5;1;9;1;9;4;8;1;1;99;1;0;0;0;0;2;12;1;2;2;2;1;1;1;2;0;0;1;2;1;0;9;1;9;9;9;9;0;0;0;0;1;4;4;2;2;1;1;2;1;1;1;1;1;1;0;1;1;1;1;5;0;9997;9997;0;98;9;1;503;503;503;3;4;9;0;1;3;0;0;8;3;2;2;2;2;2;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;1;0;28;0;0;0;0;33;1;"";"";10;3;26;2;26;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;9997;9997;503;503;503;3;15;2;5,41431;1,23657
3555;0;113912;3017;2;5;35;0;4;3;2;52;1;1;1;0;2;2;1;1;5;1;2;2;2;1;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;4;1;1;1;1;2;4;2;2;0;4;2;4;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;1;10;10;3;0;3;3;5;1;3;3;3;3;7;3;1;1;8;0;0;5;6;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;"";"";10;3;26;2;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;3;3;3;5;15;5;0,58722;1,27859
3555;0;156781;3512;2;5;35;0;4;3;2;38;1;2;2;315;4;2;2;8;2;4;5;8;2;8;1;1;1;0;0;0;0;2;99;1;2;2;2;2;2;2;2;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;4;5;2;5;1;1;1;1;1;2;2;1;1;1;1;1;0;0;5;10;2;0;2;3;1;1;1;2;2;3;6;2;1;1;4;0;0;3;12;1;2;1;1;1;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;51;0;0;0;0;80;2;"";"";11;3;26;3;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;2;1;1;2;4;16;5;1,37837;1,69586
3555;0;175757;3645;2;5;35;0;4;3;2;58;1;1;1;0;4;4;1;2;4;4;2;4;4;2;2;0;0;0;2;5;0;2;7;1;2;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;5;2;2;1;1;1;1;1;2;1;1;1;1;1;1;0;2;3;4;8;0;8;9;1;1;21;8;8;3;5;5;0;5;1;1;5;4;5;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;"";"";11;3;26;3;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8;0;8;21;21;8;5;5;4;0,95328;1,27359
3555;0;28091;850;2;5;35;0;3;3;2;59;1;1;1;0;2;2;1;1;1;4;2;1;2;4;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;3;4;2;2;1;1;2;1;1;1;1;1;1;0;1;1;1;1;3;1;9998;9997;0;97;2;2;0;9997;0;3;11;5;0;1;1;1;3;2;3;1;2;2;2;2;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;19;1;0;0;0;20;0;"";"";6;3;26;5;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;9997;9997;0;9997;9997;6;3;2;0,49632;0,87994
3555;0;111102;2964;2;5;35;0;3;3;1;29;1;1;1;0;2;2;1;1;2;4;2;4;4;1;1;1;2;1;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;1;1;1;1;1;2;2;2;2;0;5;4;2;2;4;1;1;2;1;1;2;1;1;1;0;1;1;0;1;5;5;9998;9997;0;2;5;2;0;9997;0;3;6;5;0;2;1;1;10;1;3;1;2;2;1;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;9;0;"";"";10;3;26;2;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;9997;9997;0;9997;9997;4;10;2;1,61912;1,37745
3555;0;9285;283;2;5;35;26;5;3;1;55;1;1;1;0;2;2;2;2;2;4;4;4;4;4;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;4;1;2;1;1;2;0;2;2;0;1;4;5;4;4;1;1;2;1;1;1;1;1;1;0;1;1;1;1;3;10;21;0;21;1;1;1;1;21;21;3;13;6;0;1;1;1;3;2;4;1;2;2;2;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;10;0;"";"";6;3;26;5;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";21;0;21;1;1;21;6;3;3;0,41882;0,75631
3555;0;39421;1147;2;5;35;26;5;3;1;55;1;1;1;0;1;1;1;2;2;2;2;5;4;2;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;5;1;2;1;2;2;0;2;0;0;2;4;2;2;2;1;1;2;2;1;1;1;1;1;0;0;1;1;1;5;9;9998;1;1;97;4;1;503;9997;0;3;11;5;0;1;1;1;2;2;3;1;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;11;0;"";"";7;3;26;6;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;1;1;503;503;9997;6;2;2;0,41882;0,75631
3555;0;60165;1706;2;5;35;26;5;3;1;34;1;1;1;0;2;1;1;2;4;2;2;2;4;2;1;1;2;3;0;0;0;1;0;2;1;1;2;2;2;2;1;1;0;0;0;0;1;3;1;1;1;2;2;4;4;0;0;1;4;5;1;4;1;1;2;1;1;2;1;1;1;0;1;1;0;1;3;10;1;0;1;1;1;1;1;21;21;3;12;2;1;2;4;0;0;1;3;1;2;2;2;2;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;16;0;"";"";9;3;26;1;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;21;6;16;2;0,45552;1,1201
3555;0;86246;2430;2;5;35;26;5;3;1;42;1;1;1;0;1;1;1;1;1;8;1;8;4;4;1;2;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;3;5;2;4;1;1;2;1;1;1;1;1;1;0;1;1;1;1;99;10;8995;0;8995;97;9;1;8995;9997;0;3;7;4;0;2;1;1;2;2;12;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;8;0;"";"";9;3;26;1;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8995;0;8995;8995;8995;9997;5;2;5;0,45518;0,77184
3555;0;123498;3186;1;5;35;26;5;3;2;84;1;1;1;0;2;2;5;8;8;2;5;5;5;8;1;1;1;0;0;0;0;1;0;98;2;8;2;2;2;2;2;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;4;5;5;8;2;2;2;2;1;2;2;0;0;0;0;8;0;0;5;10;8995;0;8995;98;2;1;9998;8995;8995;2;0;1;6;1;2;0;0;9;6;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";10;3;26;2;26;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;8995;0;8995;9998;9998;8995;1;12;5;5,36646;1,60743
3555;0;126074;3219;2;5;35;26;5;3;1;50;1;1;1;0;4;3;1;2;1;4;1;2;1;1;2;0;0;0;2;5;0;2;9;1;1;1;2;1;1;2;1;2;0;2;2;0;2;2;1;1;1;1;2;2;2;2;0;1;2;5;2;4;1;1;1;2;1;1;1;1;1;1;0;1;1;1;99;10;9977;9997;0;97;9;1;9999;9997;0;3;4;4;0;5;1;1;8;6;5;2;2;2;2;2;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;22;0;0;0;0;27;0;"";"";10;3;26;2;23;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9977;9997;9977;9999;9999;9997;3;8;4;2,20908;0,69488
3555;0;181022;3767;2;5;35;26;5;3;2;36;1;1;1;0;1;4;4;1;2;2;2;2;2;2;2;0;0;0;2;96;0;1;0;1;2;2;2;2;1;2;2;0;0;0;1;0;0;3;1;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;3;9998;9997;0;98;2;2;0;9998;0;3;3;4;0;2;7;0;0;6;6;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;"";"";11;3;26;3;24;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;9997;9997;0;9997;9998;5;14;5;2,55842;0,95278
3555;0;132564;3306;2;5;35;0;3;3;1;66;1;1;1;0;4;2;1;2;2;2;2;2;2;2;2;0;0;0;2;3;1;2;2;1;1;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;3;5;8;2;1;1;2;1;1;1;1;1;1;0;1;1;1;1;5;10;9998;9997;0;98;4;1;8995;5;5;3;6;4;0;5;2;0;0;5;98;1;2;2;2;8;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;52;0;0;0;0;37;0;"";"";10;3;26;2;16;4;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9998;9997;9997;8995;8995;5;4;12;8;0,77317;0,85651
3555;0;43683;1283;2;5;35;0;3;3;1;51;3;0;2;348;1;1;1;1;4;1;4;1;1;1;1;1;2;3;0;0;0;1;0;1;1;1;2;2;2;2;2;2;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;4;4;1;1;1;2;2;1;2;2;1;1;0;0;1;0;0;5;97;0;0;0;0;0;0;0;9998;0;3;6;2;2;2;1;1;8;5;12;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";7;3;26;6;21;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;9998;4;8;5;1,02907;0,85453
3555;0;82352;2327;2;5;38;0;4;3;2;32;1;1;1;0;2;1;2;2;2;2;1;1;2;1;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;3;1;2;1;2;2;0;2;0;0;2;4;5;2;2;1;1;2;1;1;1;1;1;1;0;1;2;1;1;1;10;21;0;21;4;1;1;21;21;21;3;13;6;0;1;1;1;2;4;4;1;2;2;2;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;14;0;1;0;0;16;0;"";"";10;3;26;2;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";21;0;21;21;21;21;6;2;3;0,72028;1,23657
3555;0;103924;2842;2;5;38;0;4;3;1;37;1;1;1;0;5;1;5;1;1;1;1;1;1;4;1;1;2;1;0;0;0;1;0;1;1;1;1;1;2;1;2;2;2;4;0;2;0;1;1;1;1;1;1;2;2;2;2;5;4;5;1;4;1;1;1;2;1;1;1;1;1;1;0;1;1;1;6;0;9997;9997;0;97;5;2;0;9997;0;3;4;2;1;2;1;1;9;2;4;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;"";"";10;3;26;2;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;9997;9997;0;9997;9997;3;9;3;3,08046;1,37379
3555;0;55672;1598;2;5;38;0;2;3;2;50;1;2;2;351;1;1;1;1;1;4;2;9;4;5;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;5;5;5;1;1;2;1;1;1;1;1;1;0;1;1;2;1;10;10;3;0;3;98;2;4;0;3;3;3;10;2;2;1;4;0;0;4;12;2;2;2;2;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;1;0;18;0;"";"";9;3;26;1;19;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;0;9996;3;6;16;5;0,72286;0,90838
3555;0;76160;2161;2;5;38;0;2;3;1;50;1;1;1;0;2;1;1;1;1;2;2;4;1;1;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;3;1;1;1;1;2;2;2;2;0;4;4;5;1;2;1;1;2;2;1;1;2;1;1;0;0;1;1;0;5;10;9998;503;503;99;8;1;503;503;503;3;5;1;3;1;1;1;4;4;98;1;2;2;2;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;18;1;"";"";9;3;26;1;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;8995;503;503;503;503;5;4;8;1,20055;0,87869
3555;0;153695;3493;2;5;38;0;2;3;2;54;1;1;1;0;4;2;1;2;2;2;2;2;2;1;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;4;1;1;1;1;2;4;4;2;0;4;4;4;1;5;1;1;2;1;1;1;1;1;1;0;1;1;1;1;7;10;9998;1;1;1;1;1;1;1;1;3;6;2;1;2;1;1;5;4;12;2;2;2;2;2;0;0;0;0;0;0;32;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;6;0;0;103;0;1;1;0;98;2;"";"";11;3;26;3;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;1;1;1;1;1;4;5;5;1,29026;0,90838
3555;0;5777;166;2;5;38;0;4;3;1;68;1;1;1;0;1;2;2;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;2;1;1;1;1;1;2;2;2;2;4;2;5;1;5;1;1;1;1;1;2;2;1;1;1;1;1;0;0;2;10;1;0;1;1;1;1;1;1;1;3;6;2;1;3;2;0;0;5;11;1;2;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;10;0;"";"";9;3;26;1;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;1;4;12;6;0,73277;1,23967
3555;0;144481;3420;2;5;38;0;4;3;1;47;1;1;1;0;2;1;1;2;2;4;2;2;1;2;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;3;1;1;1;1;2;2;2;2;0;1;4;4;2;4;1;1;2;1;1;2;1;1;1;0;1;1;0;1;5;0;9997;9997;0;97;2;2;0;9997;0;3;13;5;0;1;1;1;3;2;3;1;2;2;2;2;0;0;0;0;0;0;18;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;3;1;0;70;0;0;0;0;75;0;"";"";11;3;26;3;16;1;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;9997;9997;9997;0;9997;9997;6;3;2;0,51606;1,23681
3555;0;149592;3464;2;5;38;0;4;3;2;45;1;1;1;0;4;4;1;2;2;2;1;1;1;5;2;0;0;0;2;2;3;1;0;1;2;1;2;2;2;2;2;1;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;5;5;5;1;1;2;2;2;1;2;1;1;0;0;0;9;0;7;10;1;0;1;1;1;1;1;1;1;3;7;4;0;2;8;0;0;3;98;1;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";11;3;26;3;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;1;5;15;8;0,58722;1,27859
